Pasture,Date,Plot,Reading #,High,Low,Spp,G_B,Screen1,Reading_No,Adj_Low,Week,Biomass_lbs_ac,V_E_F,G_UG,PastureNm,Comments,Year,bm,Id
25NW,2021-07-22,P2,,30.0,9.0,ARPU,g,1.0,25.0,,10,,,,,,2021,1946.3,25NW_P2
25NW,2021-07-22,P3,,27.0,5.0,VUOC,g,1.0,1.0,,10,,,,,,2021,1340.8000000000002,25NW_P3
25NW,2021-07-22,P3,,31.0,8.0,VUOC,g,1.0,2.0,,10,,,,,,2021,1836.4,25NW_P3
25NW,2021-07-22,P3,,15.0,7.0,VUOC,b,1.0,3.0,,10,,,,,,2021,1323.6,25NW_P3
25NW,2021-07-22,P3,,42.0,10.0,VUOC,g,1.0,4.0,,10,,,,,,2021,2364.3,25NW_P3
25NW,2021-07-22,P3,,10.0,5.0,VUOC,b,1.0,5.0,,10,,,,,,2021,937.9,25NW_P3
25NW,2021-07-22,P3,,40.0,10.0,PSTE,g,0.0,6.0,10.0,10,2050.649,,,,,2021,2316.9,25NW_P3
25NW,2021-07-22,P3,,18.0,8.0,VUOC,g,1.0,7.0,,10,,,,,,2021,1528.3,25NW_P3
25NW,2021-07-22,P3,,24.0,8.0,VUOC,g,1.0,8.0,,10,,,,,,2021,1670.5,25NW_P3
25NW,2021-07-22,P3,,41.0,6.0,BOGR,g,0.0,9.0,6.0,10,1731.851,,,,,2021,1806.1999999999998,25NW_P3
25NW,2021-07-22,P3,,28.0,8.0,VUOC,g,1.0,10.0,,10,,,,,,2021,1765.3000000000002,25NW_P3
25NW,2021-07-22,P3,,47.0,7.0,VUOC,g,1.0,11.0,,10,,,,,,2021,2082.0,25NW_P3
25NW,2021-07-22,P3,,29.0,6.0,BOGR,g,0.0,12.0,6.0,10,1375.139,,,,,2021,1521.8,25NW_P3
25NW,2021-07-22,P3,,41.0,10.0,THFI,g,0.0,13.0,10.0,10,2080.375,,,,,2021,2340.6,25NW_P3
25NW,2021-07-22,P3,,37.0,5.0,BOGR,g,0.0,14.0,5.0,10,1525.816,,,,,2021,1577.8000000000002,25NW_P3
25NW,2021-07-22,P3,,36.0,4.0,BOGR,g,0.0,15.0,4.0,10,1408.959,,,,,2021,1420.5,25NW_P3
25NW,2021-07-22,P3,,42.0,4.0,VUOC,g,1.0,16.0,,10,,,,,,2021,1562.7,25NW_P3
25NW,2021-07-22,P3,,33.0,4.0,BOGR,g,0.0,17.0,4.0,10,1319.781,,,,,2021,1349.4,25NW_P3
25NW,2021-07-22,P3,,41.0,7.0,BOGR,g,0.0,18.0,7.0,10,1818.982,,,,,2021,1939.8,25NW_P3
25NW,2021-07-22,P3,,48.0,6.0,BOGR,g,0.0,19.0,6.0,10,1939.933,,,,,2021,1972.1,25NW_P3
25NW,2021-07-22,P3,,42.0,7.0,BOGR,g,0.0,20.0,7.0,10,1848.708,,,,,2021,1963.5,25NW_P3
25NW,2021-07-22,P3,,38.0,8.0,VUOC,g,1.0,21.0,,10,,,,,,2021,2002.3000000000002,25NW_P3
25NW,2021-07-22,P3,,30.0,4.0,BOGR,g,0.0,22.0,4.0,10,1230.603,,,,,2021,1278.3000000000002,25NW_P3
25NW,2021-07-22,P3,,33.0,2.0,BOGR,g,0.0,23.0,2.0,10,1145.519,,,,,2021,1082.2,25NW_P3
25NW,2021-07-22,P3,,37.0,9.0,THFI,g,0.0,24.0,9.0,10,1874.34,,,,,2021,2112.2,25NW_P3
25NW,2021-07-22,P3,,39.0,7.0,BOGR,g,0.0,25.0,7.0,10,1759.53,,,,,2021,1892.4,25NW_P3
25NW,2021-07-22,P4,,40.0,2.0,VUOC,g,1.0,3.0,,10,,,,,,2021,1248.1000000000001,25NW_P4
25NW,2021-07-22,P4,,46.0,8.0,SPCO,g,0.0,4.0,8.0,10,2054.743,,,,,2021,2191.9,25NW_P4
25NW,2021-07-22,P4,,46.0,2.0,BOGR,g,0.0,7.0,2.0,10,1531.957,,,,,2021,1390.3000000000002,25NW_P4
25NW,2021-07-22,P4,,40.0,0.0,BARE,g,0.0,8.0,0.0,10,1179.339,,,,ant mound,2021,980.9,25NW_P4
25NW,2021-07-22,P4,,46.0,18.0,BOGR,g,0.0,10.0,18.0,10,2926.053,,,,,2021,3527.9,25NW_P4
25NW,2021-07-22,P4,,32.0,8.0,PSTE,g,0.0,11.0,8.0,10,1638.579,,,,,2021,1860.1,25NW_P4
21N,2021-07-23,P1,,14.0,4.0,HECO,b,0.0,1.0,4.0,10,754.987,,,,,2021,899.1,21N_P1
21N,2021-07-23,P1,,6.0,0.0,BARE,g,0.0,2.0,0.0,10,168.655,,,,,2021,175.1,21N_P1
21N,2021-07-23,P1,,10.0,0.0,BARE,g,0.0,3.0,0.0,10,287.559,,,,,2021,269.9,21N_P1
21N,2021-07-23,P1,,5.0,1.0,BOGR,b,0.0,4.0,1.0,10,226.06,,,,,2021,285.0,21N_P1
21N,2021-07-23,P1,,46.0,3.0,BOGR,b,0.0,5.0,3.0,10,1619.088,,,,,2021,1523.9,21N_P1
21N,2021-07-23,P1,,36.0,10.0,PASM,b,0.0,12.0,10.0,10,1931.745,,,,,2021,2222.1,21N_P1
21N,2021-07-23,P1,,38.0,6.0,PASM,b,0.0,13.0,6.0,10,1642.673,,,,,2021,1735.1,21N_P1
21N,2021-07-23,P1,,30.0,8.0,PASM,b,0.0,14.0,8.0,10,1579.127,,,,,2021,1812.7,21N_P1
21N,2021-07-23,P1,,18.0,2.0,VUOC,b,1.0,15.0,,10,,,,,,2021,726.6999999999999,21N_P1
21N,2021-07-23,P1,,50.0,8.0,ELEL,b,1.0,18.0,,10,,,,,,2021,2286.7000000000003,21N_P1
21N,2021-07-23,P1,,48.0,11.0,PASM,g,0.0,21.0,11.0,10,2375.588,,,,,2021,2640.1,21N_P1
21N,2021-07-23,P1,,42.0,12.0,PASM,b,0.0,22.0,12.0,10,2284.363,,,,,2021,2631.5,21N_P1
21N,2021-07-23,P1,,48.0,10.0,PASM,g,0.0,23.0,10.0,10,2288.457,,,,,2021,2506.5,21N_P1
21N,2021-07-23,P2,,6.0,3.0,BOGR,g,0.0,1.0,3.0,10,430.048,,,,,2021,575.9,21N_P2
21N,2021-07-23,P2,,17.0,2.0,PASM,g,0.0,2.0,2.0,10,669.903,,,,,2021,702.9999999999999,21N_P2
21N,2021-07-23,P2,,18.0,2.0,BOGR,g,0.0,3.0,2.0,10,699.629,,,,,2021,726.6999999999999,21N_P2
21N,2021-07-23,P2,,4.0,3.0,BOGR,g,0.0,4.0,3.0,10,,,,,,2021,528.5,21N_P2
21N,2021-07-23,P2,,25.0,2.0,PASM,g,0.0,5.0,2.0,10,907.711,,,,,2021,892.6,21N_P2
21N,2021-07-23,P2,,15.0,2.0,PASM,g,0.0,6.0,2.0,10,610.451,,,,,2021,655.6,21N_P2
21N,2021-07-23,P2,,23.0,3.0,PASM,g,0.0,7.0,3.0,10,935.39,,,,,2021,978.8,21N_P2
21N,2021-07-23,P2,,27.0,2.0,PASM,g,0.0,8.0,2.0,10,967.163,,,,,2021,939.9999999999999,21N_P2
21N,2021-07-23,P2,,26.0,2.0,PASM,g,0.0,9.0,2.0,10,937.437,,,,,2021,916.2999999999998,21N_P2
21N,2021-07-23,P2,,12.0,2.0,PASM,g,0.0,10.0,2.0,10,521.273,,,,,2021,584.4999999999999,21N_P2
21N,2021-07-23,P2,,19.0,3.0,BOGR,g,0.0,11.0,3.0,10,816.486,,,,,2021,883.9999999999999,21N_P2
21N,2021-07-23,P2,,18.0,3.0,BOGR,g,0.0,12.0,3.0,10,786.76,,,,,2021,860.2999999999998,21N_P2
21N,2021-07-23,P2,,26.0,0.0,BARE,g,0.0,14.0,0.0,10,763.175,,,,,2021,649.0999999999999,21N_P2
21N,2021-07-23,P2,,11.0,1.0,BOGR,g,0.0,15.0,1.0,10,,,,,,2021,427.19999999999993,21N_P2
21N,2021-07-23,P2,,21.0,2.0,PASM,g,0.0,16.0,2.0,10,788.807,,,,,2021,797.8,21N_P2
21N,2021-07-23,P2,,1.0,1.0,BOGR,g,0.0,17.0,1.0,10,107.156,,,,,2021,190.2,21N_P2
21N,2021-07-23,P2,,3.0,2.0,BOGR,g,0.0,18.0,2.0,10,253.739,,,,,2021,371.19999999999993,21N_P2
21N,2021-07-23,P2,,10.0,3.0,BOGR,g,0.0,19.0,3.0,10,548.952,,,,,2021,670.6999999999999,21N_P2
21N,2021-07-23,P2,,2.0,1.0,BOGR,g,0.0,20.0,1.0,10,136.882,,,,,2021,213.9,21N_P2
21N,2021-07-23,P2,,1.0,1.0,BOGR,g,0.0,21.0,1.0,10,107.156,,,,,2021,190.2,21N_P2
21N,2021-07-23,P2,,7.0,0.0,BARE,b,0.0,22.0,0.0,10,,,,,,2021,198.8,21N_P2
21N,2021-07-23,P2,,9.0,1.0,VUOC,b,1.0,23.0,,10,,,,,,2021,379.79999999999995,21N_P2
21N,2021-07-23,P2,,13.0,6.0,PASM,g,0.0,24.0,6.0,10,899.523,,,,,2021,1142.6,21N_P2
21N,2021-07-23,P2,,13.0,2.0,BUDA,g,0.0,25.0,2.0,10,550.999,,,,,2021,608.1999999999999,21N_P2
21N,2021-07-23,P3,,48.0,4.0,HECO,b,0.0,2.0,4.0,10,1765.671,,,,,2021,1704.9,21N_P3
21N,2021-07-23,P3,,30.0,8.0,PASM,b,0.0,8.0,8.0,10,1579.127,,,,,2021,1812.7,21N_P3
21N,2021-07-23,P3,,34.0,9.0,VUOC,b,1.0,9.0,,10,,,,,,2021,2041.1,21N_P3
21N,2021-07-23,P3,,0.0,0.0,BARE,,0.0,10.0,0.0,10,-9.701,,,,,2021,32.9,21N_P3
21N,2021-07-23,P3,,16.0,4.0,ELEL,b,1.0,11.0,,10,,,,,,2021,946.4999999999999,21N_P3
21N,2021-07-23,P3,,18.0,4.0,ELEL,b,1.0,14.0,,10,,,,,,2021,993.9,21N_P3
21N,2021-07-23,P3,,7.0,0.0,BARE,b,0.0,15.0,0.0,10,,,,,,2021,198.8,21N_P3
21N,2021-07-23,P3,,22.0,1.0,BOGR,b,0.0,16.0,1.0,10,,,,,,2021,687.9,21N_P3
21N,2021-07-23,P3,,18.0,1.0,SPCO,b,0.0,17.0,1.0,10,,,,,,2021,593.0999999999999,21N_P3
21N,2021-07-23,P3,,16.0,4.0,ELEL,b,1.0,20.0,,10,,,,,,2021,946.4999999999999,21N_P3
21N,2021-07-23,P3,,14.0,2.0,ELEL,b,1.0,21.0,,10,,,,,,2021,631.9,21N_P3
21N,2021-07-23,P3,,28.0,12.0,ELEL,b,1.0,22.0,,10,,,,,,2021,2299.7,21N_P3
21N,2021-07-23,P3,,18.0,2.0,ELEL,b,1.0,23.0,,10,,,,,,2021,726.6999999999999,21N_P3
21N,2021-07-23,P3,,3.0,2.0,BOGR,g,0.0,24.0,2.0,10,253.739,,,,,2021,371.19999999999993,21N_P3
21N,2021-07-23,P4,,34.0,5.0,PASM,b,0.0,7.0,5.0,10,1436.638,,,,,2021,1506.7,21N_P4
21N,2021-07-23,P4,,23.0,4.0,PASM,b,0.0,8.0,4.0,10,1022.521,,,,,2021,1112.4,21N_P4
21N,2021-07-23,P4,,38.0,8.0,PASM,g,0.0,9.0,8.0,10,1816.935,,,,,2021,2002.3000000000002,21N_P4
21N,2021-07-23,P4,,46.0,14.0,PASM,g,0.0,10.0,14.0,10,2577.529,,,,,2021,2993.5,21N_P4
21N,2021-07-23,P4,,29.0,8.0,VUOC,g,1.0,11.0,,10,,,,,,2021,1789.0,21N_P4
21N,2021-07-23,P4,,20.0,8.0,PASM,b,0.0,13.0,8.0,10,1281.867,,,,,2021,1575.7,21N_P4
21N,2021-07-23,P4,,23.0,1.0,PASM,g,0.0,14.0,1.0,10,761.128,,,,,2021,711.6,21N_P4
21N,2021-07-23,P4,,18.0,8.0,ELEL,b,1.0,15.0,,10,,,,,,2021,1528.3,21N_P4
21N,2021-07-23,P4,,1.0,0.0,BARE,g,0.0,16.0,0.0,10,20.025,,,,,2021,56.599999999999994,21N_P4
21N,2021-07-23,P4,,8.0,2.0,VUOC,b,1.0,17.0,,10,,,,,,2021,489.69999999999993,21N_P4
21N,2021-07-23,P4,,7.0,2.0,VUOC,b,1.0,20.0,,10,,,,,,2021,466.0,21N_P4
21N,2021-07-23,P4,,12.0,1.0,ELEL,b,1.0,21.0,,10,,,,,,2021,450.9,21N_P4
21N,2021-07-23,P4,,8.0,1.0,VUOC,b,1.0,23.0,,10,,,,,,2021,356.09999999999997,21N_P4
21N,2021-07-23,P4,,15.0,6.0,HECO,b,0.0,24.0,6.0,10,,,,,,2021,1190.0,21N_P4
21N,2021-07-23,P4,,12.0,0.0,BARE,b,0.0,25.0,0.0,10,,,,,,2021,317.29999999999995,21N_P4
26W,2021-07-29,P1,,33.0,5.0,VUOC,g,1.0,1.0,,11,,,,,,2021,1483.0,26W_P1
26W,2021-07-29,P1,,34.0,8.0,VUOC,g,1.0,2.0,,11,,,,,,2021,1907.5,26W_P1
26W,2021-07-29,P1,,19.0,6.0,VUOC,g,1.0,3.0,,11,,,,,,2021,1284.8,26W_P1
26W,2021-07-29,P1,,31.0,2.0,VUOC,g,1.0,4.0,,11,,,,,,2021,1034.8,26W_P1
26W,2021-07-29,P1,,44.0,3.0,BOGR,g,0.0,5.0,3.0,11,1559.636,,,,,2021,1476.5,26W_P1
26W,2021-07-29,P1,,39.0,2.0,BOGR,g,0.0,6.0,2.0,11,1323.875,,,,,2021,1224.4,26W_P1
26W,2021-07-29,P1,,39.0,5.0,VUOC,g,1.0,7.0,,11,,,,,,2021,1625.2,26W_P1
26W,2021-07-29,P1,,26.0,5.0,THFI,g,0.0,8.0,5.0,11,1198.83,,,,,2021,1317.1,26W_P1
26W,2021-07-29,P1,,22.0,4.0,THFI,g,0.0,9.0,4.0,11,992.795,,,,,2021,1088.7,26W_P1
26W,2021-07-29,P1,,23.0,5.0,THFI,g,0.0,10.0,5.0,11,1109.652,,,,,2021,1246.0,26W_P1
26W,2021-07-29,P1,,29.0,1.0,THFI,g,0.0,11.0,1.0,11,939.484,,,,,2021,853.8,26W_P1
26W,2021-07-29,P1,,35.0,13.0,SPCO,g,0.0,12.0,13.0,11,2163.412,,,,,2021,2599.2000000000003,26W_P1
26W,2021-07-29,P1,,19.0,7.0,SPCO,g,0.0,13.0,7.0,11,1165.01,,,,,2021,1418.4,26W_P1
26W,2021-07-29,P1,,46.0,6.0,SPCO,b,0.0,14.0,6.0,11,1880.481,,,,,2021,1924.7,26W_P1
26W,2021-07-29,P1,,20.0,5.0,VUOC,g,1.0,17.0,,11,,,,,,2021,1174.9,26W_P1
26W,2021-07-29,P1,,27.0,1.0,BOGR,g,0.0,18.0,1.0,11,880.032,,,,,2021,806.4,26W_P1
26W,2021-07-29,P1,,27.0,5.0,THFI,g,0.0,19.0,5.0,11,1228.556,,,,,2021,1340.8000000000002,26W_P1
26W,2021-07-29,P1,,26.0,4.0,THFI,g,0.0,20.0,4.0,11,1111.699,,,,,2021,1183.5,26W_P1
26W,2021-07-29,P1,,31.0,4.0,PASM,b,0.0,21.0,4.0,11,1260.329,,,,,2021,1302.0,26W_P1
26W,2021-07-29,P1,,4.0,1.0,BOGR,g,0.0,24.0,1.0,11,196.334,,,,,2021,261.29999999999995,26W_P1
26W,2021-07-29,P1,,29.0,9.0,PASM,g,0.0,25.0,9.0,11,1636.532,,,,,2021,1922.6,26W_P1
26W,2021-07-29,P2,,17.0,1.0,CADU,g,0.0,1.0,1.0,11,582.772,,,,,2021,569.4,26W_P2
26W,2021-07-29,P2,,32.0,1.0,BOGR,g,0.0,2.0,1.0,11,1028.662,,,,,2021,924.9,26W_P2
26W,2021-07-29,P2,,48.0,14.0,PASM,g,0.0,3.0,14.0,11,2636.981,,,,,2021,3040.9,26W_P2
26W,2021-07-29,P2,,33.0,6.0,PASM,g,0.0,7.0,6.0,11,1494.043,,,,,2021,1616.6,26W_P2
26W,2021-07-29,P2,,44.0,10.0,PASM,g,0.0,8.0,10.0,11,2169.553,,,,,2021,2411.7000000000003,26W_P2
26W,2021-07-29,P2,,48.0,2.0,BOGR,g,0.0,9.0,2.0,11,1591.409,,,,,2021,1437.7,26W_P2
26W,2021-07-29,P2,,46.0,0.0,BARE,g,0.0,10.0,0.0,11,1357.695,,,,,2021,1123.1000000000001,26W_P2
26W,2021-07-29,P2,,44.0,2.0,PASM,b,0.0,12.0,2.0,11,1472.505,,,,,2021,1342.9,26W_P2
26W,2021-07-29,P2,,10.0,2.0,BOGR,g,0.0,13.0,2.0,11,461.821,,,,,2021,537.1,26W_P2
26W,2021-07-29,P2,,46.0,4.0,BOGR,g,0.0,14.0,4.0,11,1706.219,,,,,2021,1657.5,26W_P2
26W,2021-07-29,P2,,5.0,1.0,BOGR,g,0.0,15.0,1.0,11,226.06,,,,,2021,285.0,26W_P2
26W,2021-07-29,P2,,28.0,2.0,BOGR,g,0.0,16.0,2.0,11,996.889,,,,,2021,963.6999999999999,26W_P2
26W,2021-07-29,P2,,32.0,4.0,BOGR,g,0.0,17.0,4.0,11,1290.055,,,,,2021,1325.7,26W_P2
26W,2021-07-29,P2,,9.0,2.0,VUOC,b,1.0,18.0,,11,,,,,,2021,513.4,26W_P2
26W,2021-07-29,P2,,19.0,2.0,BOGR,b,0.0,19.0,2.0,11,729.355,,,,,2021,750.4,26W_P2
26W,2021-07-29,P2,,30.0,2.0,BOGR,b,0.0,20.0,2.0,11,1056.341,,,,,2021,1011.1,26W_P2
26W,2021-07-29,P2,,9.0,4.0,BOGR,b,0.0,21.0,4.0,11,,,,,,2021,780.5999999999999,26W_P2
26W,2021-07-29,P2,,26.0,8.0,LARE,g,0.0,22.0,8.0,11,1460.223,,,,,2021,1717.9,26W_P2
26W,2021-07-29,P3,,30.0,10.0,SPCO,g,0.0,2.0,10.0,11,1753.389,,,,,2021,2079.9,26W_P3
26W,2021-07-29,P3,,35.0,2.0,VUOC,g,1.0,4.0,,11,,,,,,2021,1129.6000000000001,26W_P3
26W,2021-07-29,P3,,26.0,2.0,THFI,g,0.0,7.0,2.0,11,937.437,,,,,2021,916.2999999999998,26W_P3
26W,2021-07-29,P3,,33.0,4.0,VUOC,g,1.0,8.0,,11,,,,,,2021,1349.4,26W_P3
26W,2021-07-29,P3,,44.0,10.0,VUOC,g,1.0,9.0,,11,,,,,,2021,2411.7000000000003,26W_P3
26W,2021-07-29,P3,,45.0,6.0,CADU,g,0.0,10.0,6.0,11,1850.755,,,,,2021,1901.0,26W_P3
26W,2021-07-29,P3,,24.0,4.0,THFI,g,0.0,11.0,4.0,11,1052.247,,,,,2021,1136.1,26W_P3
26W,2021-07-29,P3,,21.0,7.0,THFI,g,0.0,12.0,7.0,11,1224.462,,,,,2021,1465.8,26W_P3
26W,2021-07-29,P3,,19.0,3.0,BOGR,b,0.0,13.0,3.0,11,816.486,,,,,2021,883.9999999999999,26W_P3
26W,2021-07-29,P3,,39.0,7.0,VUOC,g,1.0,14.0,,11,,,,,,2021,1892.4,26W_P3
26W,2021-07-29,P3,,31.0,5.0,BOGR,g,0.0,15.0,5.0,11,1347.46,,,,,2021,1435.6,26W_P3
26W,2021-07-29,P3,,19.0,9.0,VUOC,g,1.0,16.0,,11,,,,,,2021,1685.6,26W_P3
26W,2021-07-29,P3,,35.0,7.0,VUOC,g,1.0,17.0,,11,,,,,,2021,1797.6,26W_P3
26W,2021-07-29,P3,,25.0,4.0,VUOC,g,1.0,18.0,,11,,,,,,2021,1159.8000000000002,26W_P3
26W,2021-07-29,P3,,13.0,3.0,VUOC,b,1.0,19.0,,11,,,,,,2021,741.7999999999998,26W_P3
26W,2021-07-29,P3,,29.0,1.0,VUOC,g,1.0,20.0,,11,,,,,,2021,853.8,26W_P3
26W,2021-07-29,P3,,32.0,3.0,VUOC,g,1.0,21.0,,11,,,,,,2021,1192.1,26W_P3
26W,2021-07-29,P3,,28.0,5.0,SPCO,g,0.0,22.0,5.0,11,1258.282,,,,,2021,1364.5,26W_P3
26W,2021-07-29,P3,,26.0,6.0,VUOC,g,1.0,23.0,,11,,,,,,2021,1450.6999999999998,26W_P3
26W,2021-07-29,P3,,25.0,3.0,VUOC,g,1.0,24.0,,11,,,,,,2021,1026.2,26W_P3
26W,2021-07-29,P3,,18.0,3.0,VUOC,b,1.0,25.0,,11,,,,,,2021,860.2999999999998,26W_P3
26W,2021-07-29,P4,,12.0,3.0,THFI,b,0.0,5.0,3.0,11,608.404,,,,,2021,718.0999999999999,26W_P4
26W,2021-07-29,P4,,27.0,8.0,THFI,g,0.0,6.0,8.0,11,1489.949,,,,,2021,1741.6,26W_P4
26W,2021-07-29,P4,,40.0,24.0,PSTE,g,0.0,7.0,24.0,11,3270.483,,,,,2021,4187.299999999999,26W_P4
26W,2021-07-29,P4,,37.0,9.0,PASM,g,0.0,10.0,9.0,11,1874.34,,,,,2021,2112.2,26W_P4
26W,2021-07-29,P4,,44.0,10.0,PASM,g,0.0,11.0,10.0,11,2169.553,,,,,2021,2411.7000000000003,26W_P4
26W,2021-07-29,P4,,34.0,8.0,VUOC,g,1.0,23.0,,11,,,,,,2021,1907.5,26W_P4
26W,2021-07-29,P4,,20.0,4.0,VUOC,g,1.0,24.0,,11,,,,,,2021,1041.3,26W_P4
26W,2021-07-29,P4,,38.0,10.0,BOGR,g,0.0,25.0,10.0,11,1991.197,,,,,2021,2269.5,26W_P4
10S,2021-07-29,P1,,16.0,6.0,ELEL,b,0.0,1.0,6.0,11,988.701,,,,,2021,1213.7,10S_P1
10S,2021-07-29,P1,,3.0,1.0,BOGR,b,0.0,2.0,1.0,11,166.608,,,,,2021,237.6,10S_P1
10S,2021-07-29,P1,,26.0,5.0,BOGR,g,0.0,3.0,5.0,11,1198.83,,,,,2021,1317.1,10S_P1
10S,2021-07-29,P1,,11.0,4.0,ELEL,b,0.0,4.0,4.0,11,665.809,,,,,2021,827.9999999999999,10S_P1
10S,2021-07-29,P1,,9.0,1.0,BOGR,b,0.0,5.0,1.0,11,,,,,,2021,379.79999999999995,10S_P1
10S,2021-07-29,P1,,7.0,1.0,VUOC,b,1.0,7.0,,11,,,,,,2021,332.4,10S_P1
10S,2021-07-29,P1,,9.0,2.0,VUOC,b,1.0,8.0,,11,,,,,,2021,513.4,10S_P1
10S,2021-07-29,P1,,18.0,2.0,VUOC,b,1.0,9.0,,11,,,,,,2021,726.6999999999999,10S_P1
10S,2021-07-29,P1,,7.0,2.0,VUOC,b,1.0,10.0,,11,,,,,,2021,466.0,10S_P1
10S,2021-07-29,P1,,7.0,1.0,EUGL,b,0.0,11.0,1.0,11,285.512,,,,,2021,332.4,10S_P1
10S,2021-07-29,P1,,22.0,2.0,BOGR,g,0.0,12.0,2.0,11,818.533,,,,,2021,821.4999999999999,10S_P1
10S,2021-07-29,P1,,15.0,2.0,SPCO,b,0.0,13.0,2.0,11,,,,,,2021,655.6,10S_P1
10S,2021-07-29,P1,,3.0,1.0,CADU,b,0.0,14.0,1.0,11,,,,,,2021,237.6,10S_P1
10S,2021-07-29,P1,,12.0,3.0,CADU,b,0.0,15.0,3.0,11,,,,,,2021,718.0999999999999,10S_P1
10S,2021-07-29,P1,,5.0,5.0,VUOC,b,1.0,16.0,,11,,,,,,2021,819.4,10S_P1
10S,2021-07-29,P1,,13.0,5.0,VUOC,b,1.0,18.0,,11,,,,,,2021,1008.9999999999999,10S_P1
10S,2021-07-29,P1,,15.0,4.0,VUOC,b,1.0,19.0,,11,,,,,,2021,922.8,10S_P1
10S,2021-07-29,P1,,12.0,1.0,VUOC,b,1.0,20.0,,11,,,,,,2021,450.9,10S_P1
10S,2021-07-29,P1,,14.0,6.0,PSTE,b,0.0,21.0,6.0,11,,,,,,2021,1166.3,10S_P1
10S,2021-07-29,P1,,22.0,2.0,VUOC,g,1.0,22.0,,11,,,,,,2021,821.4999999999999,10S_P1
10S,2021-07-29,P1,,13.0,7.0,VUOC,b,1.0,23.0,,11,,,,,,2021,1276.2,10S_P1
10S,2021-07-29,P1,,47.0,5.0,VUOC,g,1.0,25.0,,11,,,,,,2021,1814.8,10S_P1
10S,2021-07-29,P2,,3.0,1.0,BOGR,b,0.0,1.0,1.0,11,166.608,,,,,2021,237.6,10S_P2
10S,2021-07-29,P2,,3.0,1.0,BOGR,b,0.0,2.0,1.0,11,,,,,,2021,237.6,10S_P2
10S,2021-07-29,P2,,27.0,12.0,ELEL,b,0.0,5.0,12.0,11,1838.473,,,,,2021,2276.0,10S_P2
10S,2021-07-29,P2,,6.0,2.0,BOGR,b,0.0,6.0,2.0,11,,,,,,2021,442.29999999999995,10S_P2
10S,2021-07-29,P2,,18.0,0.0,BARE,g,0.0,7.0,0.0,11,525.367,,,,,2021,459.49999999999994,10S_P2
10S,2021-07-29,P2,,5.0,0.0,BARE,g,0.0,8.0,0.0,11,138.929,,,,,2021,151.4,10S_P2
10S,2021-07-29,P2,,4.0,0.0,BARE,b,0.0,9.0,0.0,11,,,,,,2021,127.69999999999999,10S_P2
10S,2021-07-29,P2,,17.0,4.0,VUOC,b,1.0,10.0,,11,,,,,,2021,970.1999999999999,10S_P2
10S,2021-07-29,P2,,13.0,6.0,VUOC,b,1.0,11.0,,11,,,,,,2021,1142.6,10S_P2
10S,2021-07-29,P2,,3.0,0.0,BARE,b,0.0,13.0,0.0,11,,,,,,2021,104.0,10S_P2
10S,2021-07-29,P2,,3.0,1.0,BOGR,b,0.0,14.0,1.0,11,166.608,,,,,2021,237.6,10S_P2
10S,2021-07-29,P2,,5.0,0.0,BARE,b,0.0,16.0,0.0,11,,,,,,2021,151.4,10S_P2
10S,2021-07-29,P2,,11.0,4.0,VUOC,b,1.0,17.0,,11,,,,,,2021,827.9999999999999,10S_P2
10S,2021-07-29,P2,,14.0,1.0,PASM,b,0.0,18.0,1.0,11,493.594,,,,,2021,498.29999999999995,10S_P2
10S,2021-07-29,P2,,5.0,1.0,BOGR,b,0.0,19.0,1.0,11,226.06,,,,,2021,285.0,10S_P2
10S,2021-07-29,P2,,8.0,3.0,THFI,g,0.0,20.0,3.0,11,489.5,,,,cactus patch,2021,623.3,10S_P2
10S,2021-07-29,P2,,6.0,1.0,VUOC,b,1.0,21.0,,11,,,,,,2021,308.69999999999993,10S_P2
10S,2021-07-29,P2,,31.0,12.0,ELEL,b,0.0,22.0,12.0,11,1957.377,,,,,2021,2370.7999999999997,10S_P2
10S,2021-07-29,P2,,18.0,4.0,VUOC,b,1.0,23.0,,11,,,,,,2021,993.9,10S_P2
10S,2021-07-29,P2,,14.0,2.0,VUOC,b,1.0,24.0,,11,,,,,,2021,631.9,10S_P2
10S,2021-07-29,P2,,10.0,0.0,BARE,g,0.0,25.0,0.0,11,287.559,,,,,2021,269.9,10S_P2
10S,2021-07-29,P3,,9.0,0.0,BARE,g,0.0,1.0,0.0,11,257.833,,,,,2021,246.2,10S_P3
10S,2021-07-29,P3,,9.0,1.0,BOGR,g,0.0,2.0,1.0,11,344.964,,,,,2021,379.79999999999995,10S_P3
10S,2021-07-29,P3,,7.0,1.0,BOGR,g,0.0,3.0,1.0,11,285.512,,,,,2021,332.4,10S_P3
10S,2021-07-29,P3,,5.0,2.0,BOGR,g,0.0,4.0,2.0,11,313.191,,,,,2021,418.59999999999997,10S_P3
10S,2021-07-29,P3,,4.0,2.0,BOGR,g,0.0,5.0,2.0,11,283.465,,,,,2021,394.9,10S_P3
10S,2021-07-29,P3,,3.0,2.0,BUDA,b,0.0,6.0,2.0,11,253.739,,,,,2021,371.19999999999993,10S_P3
10S,2021-07-29,P3,,3.0,2.0,BOGR,g,0.0,7.0,2.0,11,253.739,,,,,2021,371.19999999999993,10S_P3
10S,2021-07-29,P3,,7.0,3.0,PASM,b,0.0,8.0,3.0,11,459.774,,,,,2021,599.5999999999999,10S_P3
